holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,Hour,traffic_volume
0,288.91,0,0,1,Fog,fog,10,1867
0,288.91,0,0,1,Mist,mist,11,1867
0,288.61,0,0,90,Fog,fog,12,1510
0,288.61,0,0,90,Mist,mist,13,1510
0,288.67,0,0,1,Mist,mist,14,1050
0,288.67,0,0,1,Fog,fog,15,1050
0,289.01,0.25,0,20,Rain,light rain,16,656
0,289.01,0.25,0,20,Fog,fog,17,656
0,289.01,0.25,0,20,Mist,mist,18,656
0,288.88,0,0,90,Fog,fog,19,443
0,288.88,0,0,90,Mist,mist,20,443
0,288.91,0,0,90,Mist,mist,21,383
0,288.91,0,0,90,Fog,fog,22,383
0,288.69,0,0,90,Fog,fog,23,588
0,288.69,0,0,90,Mist,mist,24,588
0,288.95,0.25,0,90,Rain,light rain,1,912
0,288.95,0.25,0,90,Fog,fog,2,912
0,288.95,0.25,0,90,Mist,mist,3,912
0,288.95,0.25,0,90,Drizzle,drizzle,4,912
0,289.06,0,0,90,Fog,fog,5,1228
0,289.06,0,0,90,Mist,mist,6,1228
0,289.06,0,0,90,Rain,light rain,7,1228
0,289.35,0,0,40,Mist,mist,8,2609
0,289.35,0,0,40,Fog,fog,9,2609
0,289.35,0,0,40,Rain,light rain,10,2609
0,290.46,0,0,75,Mist,mist,11,3444
0,290.46,0,0,75,Rain,light rain,12,3444
0,290.46,0,0,75,Fog,fog,13,3444
0,291.72,0,0,75,Mist,mist,14,3853
0,291.72,0,0,75,Rain,light rain,15,3853
0,291.72,0,0,75,Fog,fog,16,3853
0,294.43,0,0,20,Mist,mist,17,4238
0,294.43,0,0,20,Haze,haze,18,4238
0,294.43,0,0,20,Rain,light rain,19,4238
0,296.49,0,0,75,Mist,mist,20,4117
0,298.08,0,0,75,Mist,mist,21,4163
0,299.92,0,0,75,Clouds,broken clouds,22,4369
0,300.42,0,0,75,Clouds,broken clouds,23,4198
0,300.98,0,0,40,Clouds,scattered clouds,24,4124
0,301.13,0,0,40,Clouds,scattered clouds,1,3793
0,300.61,0,0,1,Clear,sky is clear,2,3375
0,299.63,0,0,20,Clouds,few clouds,3,3031
0,297.44,0,0,1,Clear,sky is clear,4,2966
0,296.29,0,0,1,Clear,sky is clear,5,2321
0,295.63,0,0,1,Clear,sky is clear,6,1654
0,295.52,0,0,1,Clear,sky is clear,7,1069
0,295.06,0,0,1,Clear,sky is clear,8,628
0,294.91,0,0,1,Clear,sky is clear,9,381
0,295.03,0,0,1,Clear,sky is clear,10,295
0,294.64,0,0,1,Clear,sky is clear,11,322
0,294.17,0,0,1,Mist,mist,12,867
0,293.83,0,0,1,Mist,mist,13,2842
0,293.59,0,0,1,Mist,mist,14,5237
0,292.92,0,0,40,Mist,mist,15,5918
0,292.92,0,0,40,Fog,fog,16,5918
0,292.92,0,0,40,Thunderstorm,proximity thunderstorm,17,5918
0,294.58,0,0,75,Mist,mist,18,4699
0,295.51,0,0,90,Mist,mist,19,4247
0,295.51,0,0,90,Rain,light rain,20,4247
0,296.82,0,0,75,Clouds,broken clouds,21,4039
0,298.79,0,0,1,Clear,sky is clear,22,4163
0,299.78,0,0,1,Clear,sky is clear,23,4284
0,300.89,0,0,1,Clear,sky is clear,24,4084
0,301.31,0,0,1,Clear,sky is clear,1,4179
0,301.9,0,0,1,Clear,sky is clear,2,4968
0,302.25,0,0,1,Clear,sky is clear,3,6049
0,302.21,0,0,40,Clouds,scattered clouds,4,5576
0,301.45,0,0,1,Thunderstorm,proximity thunderstorm,5,3919
0,300.34,0,0,1,Thunderstorm,proximity thunderstorm,6,2885
0,298.6,0,0,1,Thunderstorm,thunderstorm,7,2465
0,297.45,4.57,0,1,Rain,heavy intensity rain,8,2147
0,297.45,4.57,0,1,Thunderstorm,proximity thunderstorm,9,2147
0,295.97,1.02,0,75,Rain,heavy intensity rain,10,1690
0,295.97,1.02,0,75,Thunderstorm,thunderstorm,11,1690
0,294.8,0,0,90,Thunderstorm,proximity thunderstorm,12,1001
0,294.8,0,0,90,Rain,heavy intensity rain,13,1001
0,293.49,6.1,0,75,Rain,heavy intensity rain,14,543
0,293.49,6.1,0,75,Thunderstorm,proximity thunderstorm,15,543
0,293.49,6.1,0,75,Mist,mist,16,543
0,293.16,1.52,0,90,Rain,heavy intensity rain,17,356
0,293.16,1.52,0,90,Thunderstorm,proximity thunderstorm,18,356
0,293.16,1.52,0,90,Mist,mist,19,356
0,293.1,3.05,0,75,Rain,moderate rain,20,225
0,293.1,3.05,0,75,Mist,mist,21,225
0,292.56,2.54,0,1,Rain,moderate rain,22,356
0,292.56,2.54,0,1,Drizzle,drizzle,23,356
0,292.56,2.54,0,1,Mist,mist,24,356
0,292.22,0.25,0,1,Rain,light rain,1,881
0,291.95,0,0,1,Clear,sky is clear,2,2874
0,291.78,0,0,40,Clouds,scattered clouds,3,5170
0,291.84,0,0,40,Clouds,scattered clouds,4,5739
0,292.58,0,0,75,Clouds,broken clouds,5,5806
0,293.29,0,0,90,Clouds,overcast clouds,6,5294
0,294.1,0,0,1,Clear,sky is clear,7,4790
0,295.35,0,0,1,Clear,sky is clear,8,4664
0,296.15,0,0,75,Clouds,broken clouds,9,4845
0,296.89,0,0,1,Clear,sky is clear,10,4816
0,297.68,0,0,1,Clear,sky is clear,11,4978
0,298.06,0,0,75,Clouds,broken clouds,12,5583
0,298.5,0,0,1,Clear,sky is clear,13,6243
0,298.63,0,0,1,Clear,sky is clear,14,5727
0,298.24,0,0,20,Clouds,few clouds,15,4221
0,296.48,0,0,20,Clouds,few clouds,16,2932
0,293.6,0,0,1,Clear,sky is clear,17,2700
0,291.76,0,0,1,Clear,sky is clear,18,2344
0,290.16,0,0,1,Clear,sky is clear,19,1730
0,289.32,0,0,1,Clear,sky is clear,20,1065
0,288.6,0,0,1,Clear,sky is clear,21,570
0,288.2,0,0,1,Mist,mist,22,348
0,287.67,0,0,1,Mist,mist,23,281
0,286.75,0,0,1,Mist,mist,24,327
0,286.26,0,0,1,Mist,mist,1,872
0,286.26,0,0,1,Fog,fog,2,872
0,285.47,0,0,1,Mist,mist,3,2841
0,285.47,0,0,1,Fog,fog,4,2841
0,285.58,0,0,1,Mist,mist,5,5314
0,285.58,0,0,1,Fog,fog,6,5314
0,285.44,0,0,40,Mist,mist,7,6111
0,285.44,0,0,40,Fog,fog,8,6111
0,287.83,0,0,1,Mist,mist,9,5815
0,290.45,0,0,1,Clear,sky is clear,10,4368
0,293.3,0,0,1,Clear,sky is clear,11,4137
0,295.27,0,0,1,Clear,sky is clear,12,4091
0,296.25,0,0,20,Clouds,few clouds,13,4182
0,296.89,0,0,1,Clear,sky is clear,14,4147
0,297.77,0,0,1,Clear,sky is clear,15,4369
0,298,0,0,1,Clear,sky is clear,16,4819
0,298.17,0,0,1,Clear,sky is clear,17,6170
0,298.31,0,0,20,Clouds,few clouds,18,4919
0,297.66,0,0,40,Clouds,scattered clouds,19,3582
0,295.92,0,0,40,Clouds,scattered clouds,20,2575
0,292.64,0,0,1,Clear,sky is clear,21,2385
0,290.95,0,0,1,Clear,sky is clear,22,2270
0,288.92,0,0,1,Clear,sky is clear,23,1112
0,288.63,0,0,1,Clear,sky is clear,24,9
0,287.9,0,0,1,Clear,sky is clear,1,11
0,287.27,0,0,1,Clear,sky is clear,2,2
0,286.71,0,0,1,Clear,sky is clear,3,5
0,286.55,0,0,1,Clear,sky is clear,4,203
0,286.24,0,0,1,Clear,sky is clear,5,772
0,285.62,0,0,1,Mist,mist,6,2827
0,285.55,0,0,1,Mist,mist,7,5180
0,285.16,0,0,1,Fog,fog,8,6066
0,287.95,0,0,1,Clear,sky is clear,9,5447
0,290.82,0,0,1,Clear,sky is clear,10,4944
0,292.61,0,0,1,Haze,haze,11,4705
0,294.06,0,0,1,Haze,haze,12,4758
0,295.24,0,0,20,Haze,haze,13,5013
0,296.64,0,0,40,Clouds,scattered clouds,14,6054
0,296.47,0,0,1,Clear,sky is clear,15,5710
0,295.52,0,0,40,Clouds,scattered clouds,16,4934
0,294.55,0,0,40,Clouds,scattered clouds,17,3250
0,292.07,0,0,75,Clouds,broken clouds,18,2821
0,290.88,0,0,1,Clear,sky is clear,19,2533
0,289.72,0,0,1,Clear,sky is clear,20,2059
0,288.58,0,0,1,Clear,sky is clear,21,1273
0,288.13,0,0,1,Clear,sky is clear,22,717
0,287.39,0,0,1,Clear,sky is clear,23,440
0,287.09,0,0,1,Clear,sky is clear,24,336
0,286.25,0,0,1,Clear,sky is clear,1,374
0,286.17,0,0,1,Clear,sky is clear,2,769
0,285.6,0,0,1,Mist,mist,3,2550
0,285.28,0,0,1,Mist,mist,4,5021
0,285.74,0,0,1,Clear,sky is clear,5,5704
0,287.43,0,0,1,Clear,sky is clear,6,5143
0,289.67,0,0,20,Clouds,few clouds,7,4739
0,292.02,0,0,1,Clear,sky is clear,8,4735
0,293.59,0,0,40,Clouds,scattered clouds,9,4969
0,294.52,0,0,40,Clouds,scattered clouds,10,5218
0,295.14,0,0,75,Clouds,broken clouds,11,5024
0,295.99,0,0,75,Clouds,broken clouds,12,5139
0,296.18,0,0,75,Clouds,broken clouds,13,5307
0,296.44,0,0,40,Clouds,scattered clouds,14,5411
0,296.41,0,0,1,Clear,sky is clear,15,4717
0,295.39,0,0,1,Clear,sky is clear,16,4112
0,294.2,0,0,75,Clouds,broken clouds,17,3324
0,291.66,0,0,1,Haze,haze,18,2915
0,290.41,0,0,1,Clear,sky is clear,19,2742
0,289.53,0,0,1,Clear,sky is clear,20,2503
0,288.82,0,0,1,Clear,sky is clear,21,1923
0,288.44,0,0,1,Clear,sky is clear,22,1253
0,288.51,0,0,1,Clear,sky is clear,23,884
0,288.45,0,0,1,Clear,sky is clear,24,721
0,288.07,0,0,1,Clear,sky is clear,1,411
0,287.69,0.3,0,1,Rain,light rain,2,360
0,287.59,0,0,1,Clear,sky is clear,3,677
0,287.82,0,0,1,Clear,sky is clear,4,1382
0,288.07,0,0,1,Clear,sky is clear,5,2285
0,289.16,0,0,1,Clear,sky is clear,6,3121
0,290.03,0,0,1,Clear,sky is clear,7,3713
0,291.52,0,0,40,Clouds,scattered clouds,8,4091
0,293.6,0,0,1,Clear,sky is clear,9,4232
0,294.76,0,0,1,Clear,sky is clear,10,4312
0,295.38,0,0,1,Clear,sky is clear,11,4257
0,296.16,0,0,1,Clear,sky is clear,12,4118
0,296.56,0,0,1,Clear,sky is clear,13,4152
0,296.51,0,0,1,Clear,sky is clear,14,3974
0,296.47,0,0,1,Clear,sky is clear,15,3522
0,295.99,0,0,1,Clear,sky is clear,16,3248
0,295.24,0,0,1,Clear,sky is clear,17,2744
0,293.32,0,0,1,Clear,sky is clear,18,2635
0,292.04,0,0,1,Clear,sky is clear,19,2682
0,291.17,0,0,1,Clear,sky is clear,20,2370
0,290.8,0,0,1,Clear,sky is clear,21,1777
0,290.24,0,0,1,Clear,sky is clear,22,1466
0,289.85,0,0,1,Clear,sky is clear,23,691
0,289.48,0,0,1,Clear,sky is clear,24,607
0,289.07,0,0,1,Clear,sky is clear,1,411
0,289.06,0,0,1,Clear,sky is clear,2,360
0,288.74,0,0,1,Clear,sky is clear,3,668
0,288.73,0,0,90,Clouds,overcast clouds,4,1352
0,288.87,0,0,1,Clear,sky is clear,5,2228
0,290.31,0,0,1,Clear,sky is clear,6,3040
0,292.28,0,0,75,Clouds,broken clouds,7,3614
0,294.39,0,0,1,Clear,sky is clear,8,3981
0,295.31,0,0,75,Rain,light rain,9,4028
0,296.28,0,0,90,Clouds,overcast clouds,10,4284
0,296.84,0,0,90,Clouds,overcast clouds,11,4013
0,298.06,0,0,90,Clouds,overcast clouds,12,3866
0,297.96,0,0,40,Clouds,scattered clouds,13,3962
0,297.49,0,0,75,Clouds,broken clouds,14,3826
0,297.25,0,0,90,Clouds,overcast clouds,15,3470
0,296.93,0,0,40,Clouds,scattered clouds,16,3193
0,296.34,0,0,90,Clouds,overcast clouds,17,2888
0,295.6,0,0,75,Clouds,broken clouds,18,2773
0,295,0,0,1,Clear,sky is clear,19,2368
0,294.43,0,0,90,Thunderstorm,proximity thunderstorm,20,2083
0,294.43,0,0,90,Rain,light rain,21,2083
0,293.63,0,0,1,Rain,moderate rain,22,1471
0,293.63,0,0,1,Thunderstorm,proximity thunderstorm,23,1471
1,293.17,1.52,0,90,Rain,moderate rain,24,1064
1,293.17,1.52,0,90,Thunderstorm,proximity thunderstorm,1,1064
0,292.22,1.4,0,40,Rain,moderate rain,2,537
0,292.22,1.4,0,40,Thunderstorm,proximity thunderstorm,3,537
0,292.39,0.25,0,1,Rain,light rain,4,369
0,292.39,0.25,0,1,Thunderstorm,proximity thunderstorm,5,369
0,292.94,0,0,1,Thunderstorm,thunderstorm with heavy rain,6,250
0,292.94,0,0,1,Rain,light rain,7,250
0,292.15,10.16,0,90,Rain,heavy intensity rain,8,278
0,292.15,10.16,0,90,Thunderstorm,thunderstorm with heavy rain,9,278
0,292.15,10.16,0,90,Mist,mist,10,278
0,291.89,5.59,0,90,Rain,heavy intensity rain,11,637
0,291.89,5.59,0,90,Mist,mist,12,637
0,291.91,2.22,0,40,Rain,heavy intensity rain,13,1050
0,291.91,2.22,0,40,Mist,mist,14,1050
0,291.88,0,0,90,Clouds,overcast clouds,15,1327
0,292.38,0,0,1,Clear,sky is clear,16,1752
0,294.13,0,0,75,Clouds,broken clouds,17,2377
0,295.58,0,0,75,Clouds,broken clouds,18,2962
0,296.72,0,0,40,Clouds,scattered clouds,19,3615
0,297.42,0,0,90,Clouds,overcast clouds,20,3959
0,297.18,0,0,90,Thunderstorm,proximity thunderstorm,21,3804
0,297.78,0,0,90,Clouds,overcast clouds,22,4134
0,297.99,0,0,75,Clouds,broken clouds,23,3946
0,297.73,0,0,90,Clouds,overcast clouds,24,3693
0,297.34,0,0,90,Drizzle,drizzle,1,3518
0,297.34,0,0,90,Rain,moderate rain,2,3518
0,296.91,0,0,90,Drizzle,heavy intensity drizzle,3,3153
0,296.91,0,0,90,Rain,light rain,4,3153
0,296.4,0,0,90,Rain,moderate rain,5,2751
0,296.4,0,0,90,Mist,mist,6,2751
0,296.4,0,0,90,Drizzle,light intensity drizzle,7,2751
0,295.7,0,0,90,Mist,mist,8,2299
0,295.7,0,0,90,Thunderstorm,proximity thunderstorm,9,2299
0,295.7,0,0,1,Mist,mist,10,1857
0,295.7,0,0,1,Rain,light rain,11,1857
0,296.1,0,0,1,Mist,mist,12,1385
0,296.1,0,0,1,Rain,light rain,13,1385
0,296.53,0,0,1,Rain,light rain,14,920
0,296.53,0,0,1,Mist,mist,15,920
0,297.42,0,0,1,Rain,light rain,16,466
0,297.42,0,0,1,Mist,mist,17,466
0,297.89,0,0,1,Mist,mist,18,277
0,297.74,0.76,0,1,Rain,light rain,19,249
0,297.74,0.76,0,1,Mist,mist,20,249
0,297.38,1.52,0,1,Rain,moderate rain,21,310
0,297.38,1.52,0,1,Thunderstorm,proximity thunderstorm,22,310
0,297.38,1.52,0,1,Mist,mist,23,310
0,296.39,0.25,0,75,Rain,moderate rain,24,780
0,296.39,0.25,0,75,Thunderstorm,proximity thunderstorm,1,780
0,296.39,0.25,0,75,Mist,mist,2,780
0,295.98,1,0,40,Rain,heavy intensity rain,3,2607
0,295.98,1,0,40,Thunderstorm,proximity thunderstorm,4,2607
0,295.98,1,0,40,Mist,mist,5,2607
0,295.39,9.15,0,90,Rain,heavy intensity rain,6,4763
0,295.39,9.15,0,90,Thunderstorm,proximity thunderstorm,7,4763
0,295.39,9.15,0,90,Mist,mist,8,4763
0,293.94,2.39,0,75,Rain,heavy intensity rain,9,5620
0,293.94,2.39,0,75,Thunderstorm,proximity thunderstorm,10,5620
0,293.9,2.29,0,75,Rain,heavy intensity rain,11,5267
0,293.9,2.29,0,75,Mist,mist,12,5267
0,293.9,2.29,0,75,Thunderstorm,proximity thunderstorm,13,5267
0,294.04,2.29,0,90,Rain,moderate rain,14,4767
0,294.04,2.29,0,90,Mist,mist,15,4767
0,294.27,0.51,0,90,Rain,light rain,16,4024
0,294.27,0.51,0,90,Mist,mist,17,4024
0,294.27,0.51,0,90,Thunderstorm,thunderstorm with rain,18,4024
0,294.68,3.27,0,75,Rain,moderate rain,19,4335
0,294.68,3.27,0,75,Thunderstorm,proximity thunderstorm,20,4335
0,294.68,3.27,0,75,Mist,mist,21,4335
0,294.68,3.27,0,75,Drizzle,drizzle,22,4335
0,295.3,0,0,75,Thunderstorm,proximity thunderstorm,23,4300
0,295.3,0,0,75,Rain,light rain,24,4300
0,295.94,0,0,75,Drizzle,drizzle,1,4294
0,297.08,0,0,40,Thunderstorm,proximity thunderstorm,2,4782
0,297.77,0,0,40,Clouds,scattered clouds,3,5141
0,298.25,0,0,1,Clear,sky is clear,4,6074
0,298.25,0,0,75,Rain,moderate rain,5,4750
0,297.31,0,0,75,Rain,light rain,6,4044
0,296.53,0,0,90,Rain,light rain,7,2628
0,295.77,0,0,90,Rain,light rain,8,2227
0,295.77,0,0,90,Drizzle,light intensity drizzle,9,2227
0,295.12,0,0,1,Rain,light rain,10,2004
0,295.12,0,0,1,Drizzle,light intensity drizzle,11,2004
0,294.88,0,0,1,Rain,light rain,12,1410
0,294.88,0,0,1,Drizzle,light intensity drizzle,13,1410
0,294.53,0,0,1,Clear,sky is clear,14,851
0,294.09,0,0,1,Mist,mist,15,426
0,294.22,0,0,40,Clouds,scattered clouds,16,293
0,293.56,0,0,75,Clouds,broken clouds,17,227
0,293.44,0,0,90,Mist,mist,18,315
0,293.43,0,0,90,Mist,mist,19,847
0,293.31,0,0,90,Mist,mist,20,2874
0,293.33,0,0,90,Rain,light rain,21,5530
0,293.22,0,0,90,Rain,moderate rain,22,5903
0,293.16,0.51,0,90,Rain,moderate rain,23,5732
0,293.16,0.51,0,90,Mist,mist,24,5732
0,293.16,0.51,0,90,Drizzle,drizzle,1,5732
0,293.02,0.3,0,90,Rain,moderate rain,2,4926
0,293.02,0.3,0,90,Mist,mist,3,4926
0,293.02,0.3,0,90,Drizzle,light intensity drizzle,4,4926
0,293.2,0.28,0,90,Rain,light rain,5,4056
0,293.2,0.28,0,90,Mist,mist,6,4056
0,293.2,0.28,0,90,Drizzle,light intensity drizzle,7,4056
0,293.53,0,0,90,Mist,mist,8,4323
0,293.53,0,0,90,Rain,moderate rain,9,4323
0,293.72,0,0,90,Rain,light rain,10,4442
0,293.72,0,0,90,Drizzle,light intensity drizzle,11,4442
0,293.72,0,0,90,Mist,mist,12,4442
0,294.4,0,0,90,Rain,heavy intensity rain,13,4392
0,294.94,0,0,90,Clouds,overcast clouds,14,4820
0,295.88,0,0,40,Clouds,scattered clouds,15,5186
0,296.04,0,0,40,Clouds,scattered clouds,16,6244
0,296.58,0,0,90,Clouds,overcast clouds,17,4527
0,296.85,0,0,75,Clouds,broken clouds,18,3861
0,296.5,0,0,75,Clouds,broken clouds,19,2533
0,295.64,0,0,75,Clouds,broken clouds,20,2335
0,294.67,0,0,75,Clouds,broken clouds,21,2056
0,294.21,0,0,1,Thunderstorm,proximity thunderstorm,22,907
0,294.08,0,0,1,Clear,sky is clear,23,1
0,293.96,0,0,1,Clear,sky is clear,24,7
0,293.91,0,0,1,Mist,mist,1,3
0,293.91,0,0,1,Clear,sky is clear,2,3
0,293.86,0,0,75,Clouds,broken clouds,3,1
0,293.1,0,0,40,Clouds,scattered clouds,4,685
0,291.37,0,0,1,Clear,sky is clear,5,2842
0,290.16,0,0,1,Clear,sky is clear,6,5589
0,289.25,0,0,1,Clear,sky is clear,7,5923
0,289.11,0,0,1,Clear,sky is clear,8,5505
0,290.06,0,0,40,Clouds,scattered clouds,9,4959
0,291.71,0,0,1,Clear,sky is clear,10,4220
0,293.48,0,0,1,Clear,sky is clear,11,4451
0,294.1,0,0,1,Clear,sky is clear,12,4569
0,295.47,0,0,1,Clear,sky is clear,13,4407
0,296.85,0,0,1,Clear,sky is clear,14,4926
0,296.76,0,0,1,Clear,sky is clear,15,5342
0,297.36,0,0,1,Clear,sky is clear,16,6176
0,297.4,0,0,1,Clear,sky is clear,17,5450
0,296.47,0,0,1,Clear,sky is clear,18,4232
0,294.89,0,0,1,Clear,sky is clear,19,3333
0,292.92,0,0,75,Rain,light rain,20,3018
0,292.42,0,0,75,Rain,light rain,21,2534
0,291.19,0,0,40,Clouds,scattered clouds,22,2090
0,290.55,0,0,1,Rain,light rain,23,2657
0,289.95,0,0,40,Rain,light rain,24,745
0,289.69,0,0,1,Rain,light rain,1,413
0,289.72,0,0,75,Thunderstorm,proximity thunderstorm,2,277
0,289.72,0,0,75,Rain,light rain,3,277
0,289.8,0,0,90,Thunderstorm,thunderstorm with light rain,4,355
0,289.8,0,0,90,Rain,light rain,5,355
0,289.8,0,0,90,Mist,mist,6,355
0,289.79,2.1,0,1,Rain,heavy intensity rain,7,851
0,289.79,2.1,0,1,Thunderstorm,proximity thunderstorm,8,851
0,289.79,2.1,0,1,Mist,mist,9,851
0,289.87,0,0,1,Rain,moderate rain,10,2763
0,289.87,0,0,1,Thunderstorm,proximity thunderstorm,11,2763
0,289.88,0.43,0,90,Rain,moderate rain,12,5411
0,289.76,1.27,0,1,Rain,moderate rain,13,5945
0,289.86,0.3,0,1,Rain,light rain,14,6022
0,291.04,0,0,40,Clouds,scattered clouds,15,4081
0,291.89,0,0,40,Clouds,scattered clouds,16,4700
0,292.1,0.25,0,40,Rain,light rain,17,4722
0,294.01,0,0,1,Clear,sky is clear,18,4920
0,295.2,0,0,1,Clear,sky is clear,19,4575
0,295.89,0,0,40,Clouds,scattered clouds,20,5015
0,296.05,0,0,40,Clouds,scattered clouds,21,5518
0,295.81,0,0,40,Clouds,scattered clouds,22,6156
0,295.28,0,0,40,Clouds,scattered clouds,23,5656
0,294.93,0,0,1,Thunderstorm,proximity thunderstorm,24,4790
0,293.53,0,0,75,Clouds,broken clouds,1,3578
0,292.33,0,0,56,Rain,light rain,2,2874
0,290.92,0,0,1,Clear,sky is clear,3,2857
0,290.39,0,0,40,Clouds,scattered clouds,4,2672
0,289.81,0,0,75,Clouds,broken clouds,5,1739
0,289.91,0,0,75,Rain,light rain,6,1374
0,289.46,0,0,40,Rain,light rain,7,986
0,289.46,0,0,40,Drizzle,light intensity drizzle,8,986
0,289.17,0,0,1,Rain,light rain,9,747
0,288.43,0,0,1,Clear,sky is clear,10,585
0,287.83,0,0,1,Clear,sky is clear,11,708
0,287.54,0,0,1,Clear,sky is clear,12,1094
0,287.28,0,0,1,Clear,sky is clear,13,1858
0,286.87,0,0,1,Clear,sky is clear,14,2859
0,287.42,0,0,40,Clouds,scattered clouds,15,3748
0,289.13,0,0,1,Clear,sky is clear,16,4477
0,290.77,0,0,1,Clear,sky is clear,17,4766
0,291.6,0,0,1,Clear,sky is clear,18,4575
0,292.58,0,0,1,Clear,sky is clear,19,4936
0,293.5,0,0,40,Clouds,scattered clouds,20,4687
0,294.14,0,0,40,Clouds,scattered clouds,21,4599
0,294.41,0,0,40,Clouds,scattered clouds,22,4490
0,294.35,0,0,75,Rain,light rain,23,4670
0,294.33,0,0,1,Clear,sky is clear,24,4482
0,293.7,0,0,1,Clear,sky is clear,1,4071
0,291.58,0,0,1,Clear,sky is clear,2,3508
0,288.38,0,0,1,Clear,sky is clear,3,3376
0,287.24,0,0,1,Clear,sky is clear,4,3074
0,286.79,0,0,1,Clear,sky is clear,5,3013
0,286.48,0,0,1,Clear,sky is clear,6,2358
0,285.76,0,0,1,Clear,sky is clear,7,1909
0,285.49,0,0,1,Clear,sky is clear,8,1320
0,285.35,0,0,1,Clear,sky is clear,9,902
0,285.42,0,0,1,Clear,sky is clear,10,519
0,286.03,0,0,1,Mist,mist,11,578
0,286.41,0,0,1,Clear,sky is clear,12,724
0,286.07,0,0,1,Clear,sky is clear,13,1276
0,285.9,0,0,1,Clear,sky is clear,14,1859
0,287.92,0,0,1,Clear,sky is clear,15,2265
0,290.38,0,0,1,Clear,sky is clear,16,3021
0,292.61,0,0,1,Clear,sky is clear,17,3958
0,294.76,0,0,1,Clear,sky is clear,18,4674
0,296.3,0,0,1,Clear,sky is clear,19,4511
0,297.57,0,0,1,Clear,sky is clear,20,4226
0,298.62,0,0,1,Clear,sky is clear,21,4106
0,298.76,0,0,1,Clear,sky is clear,22,4539
0,299.03,0,0,1,Clear,sky is clear,23,4775
0,298.83,0,0,1,Clear,sky is clear,24,4405
0,297.93,0,0,1,Clear,sky is clear,1,4049
0,296.37,0,0,20,Clouds,few clouds,2,3618
0,293.97,0,0,1,Clear,sky is clear,3,3112
0,292.58,0,0,1,Clear,sky is clear,4,2124
0,292.34,0,0,1,Clear,sky is clear,5,1461
0,291.88,0,0,1,Clear,sky is clear,6,954
0,291.23,0,0,1,Clear,sky is clear,7,530
0,290.81,0,0,1,Clear,sky is clear,8,307
0,290.52,0,0,1,Clear,sky is clear,9,248
0,289.94,0,0,1,Clear,sky is clear,10,318
0,289.82,0,0,1,Clear,sky is clear,11,896
0,289.37,0,0,1,Clear,sky is clear,12,2818
0,289.11,0,0,1,Clear,sky is clear,13,5562
0,289.13,0,0,1,Clear,sky is clear,14,5952
0,290.2,0,0,1,Clear,sky is clear,15,5759
0,292,0,0,1,Clear,sky is clear,16,4380
0,294.2,0,0,1,Clear,sky is clear,17,4260
0,296.48,0,0,1,Clear,sky is clear,18,4212
0,297.93,0,0,1,Clear,sky is clear,19,4290
0,298.85,0,0,40,Clouds,scattered clouds,20,4398
0,298.71,0,0,90,Clouds,overcast clouds,21,4876
0,298.23,0,0,90,Clouds,overcast clouds,22,5187
0,296.79,0,0,90,Clouds,overcast clouds,23,6263
0,295.57,0,0,90,Thunderstorm,proximity thunderstorm,24,4828
0,295.57,0,0,90,Rain,light rain,1,4828
0,294.88,0,0,75,Rain,light rain,2,4130
0,294.88,0,0,75,Thunderstorm,proximity thunderstorm,3,4130
0,293.98,0,0,90,Clouds,overcast clouds,4,2790
0,293.32,0,0,90,Clouds,overcast clouds,5,2263
0,292.61,0,0,1,Clear,sky is clear,6,2025
0,291.67,0,0,90,Clouds,overcast clouds,7,1422
0,290.73,0,0,90,Clouds,overcast clouds,8,890
0,290.41,0,0,90,Clouds,overcast clouds,9,509
0,290.09,0,0,90,Clouds,overcast clouds,10,321
0,289.8,0,0,90,Clouds,overcast clouds,11,250
0,289.12,0.3,0,75,Rain,light rain,12,331
0,287.95,0,0,40,Clouds,scattered clouds,13,842
0,287.15,0,0,1,Clear,sky is clear,14,2846
0,285.48,0,0,1,Clear,sky is clear,15,5605
0,285.16,0,0,1,Clear,sky is clear,16,6057
0,285.62,0,0,1,Clear,sky is clear,17,5628
0,286.42,0,0,1,Clear,sky is clear,18,5337
0,286.72,0,0,1,Clear,sky is clear,19,4313
0,288.13,0,0,1,Clear,sky is clear,20,4405
0,289.19,0,0,40,Clouds,scattered clouds,21,4706
0,290.03,0,0,40,Clouds,scattered clouds,22,4666
0,290.81,0,0,1,Clear,sky is clear,23,4928
0,291.1,0,0,75,Clouds,broken clouds,24,5467
0,290.58,0,0,1,Clear,sky is clear,1,6290
0,290.26,0,0,1,Clear,sky is clear,2,6013
0,289.25,0,0,75,Clouds,broken clouds,3,4300
0,288.5,0,0,1,Haze,haze,4,3138
0,288.5,0,0,1,Rain,light rain,5,3138
0,286.9,0,0,1,Rain,light rain,6,2747
0,286.49,0,0,75,Drizzle,light intensity drizzle,7,2290
0,285.94,0,0,1,Clear,sky is clear,8,1688
0,285.73,0,0,40,Clouds,scattered clouds,9,990
0,285.65,0,0,1,Clear,sky is clear,10,558
0,284.95,0,0,1,Clear,sky is clear,11,343
0,284.06,0,0,1,Clear,sky is clear,12,252
0,282.78,0,0,1,Clear,sky is clear,13,342
0,281.93,0,0,1,Clear,sky is clear,14,857
